"Stage","FAI","Data"
"trail_3","FAI39","1.26223"
"trail_3","FAI40","42.77098"
"trail_3","FAI41","4.22677"
"trail_3","FAI42","13.87341"
"trail_3","FAI10_1","18.06761"
"trail_3","FAI10_2","18.05472"
"trail_3","FAI10_3","18.0522"
"trail_3","FAI11_1","3.01395"
"trail_3","FAI11_2","2.97811"
"trail_3","FAI11_3","2.96855"
"trail_3","FAI12","29.42932"
"trail_3","FAI13","15.03829"
"trail_3","FAI14","13.96389"
"trail_3","FAI15","43.37694"
"trail_3","FAI18","25.02071"
"trail_3","FAI20","22.22117"
"trail_3","FAI29","109.141"
"trail_3","FAI32","85.84268"
"trail_3","FAI47","5.73335"
"trail_3","FAI48","17.65039"
"trail_3","FAI49","92.55393"
"trail_3","FAI50","115.19769"
"trail_3","FAI51","107.63035"
"trail_3","FAI52","81.40924"
"trail_3","FAI53","76.95478"
"trail_3","FAI54","68.41866"
"trail_3","FAI55_1","15.7546"
"trail_3","FAI55_2","15.77067"
"trail_3","FAI56","122.78013"
"trail_3","FAI57","116.94605"
"trail_3","FAI58","42.15845"
"trail_3","FAI59","43.37956"
"trail_3","FAI61","115.91726"
"trail_3","FAI62","109.15196"
"trail_3","FAI63","28.49402"
"trail_3","FAI64","45.16676"
"trail_3","FAI65","44.58614"
"trail_3","FAI66","41.25744"
"trail_3","FAI67","78.71854"
"trail_3","FAI68","77.00406"
"trail_3","FAI69","72.75696"
"trail_3","FAI70","44.58877"
"trail_3","FAI71","2.39541"
"trail_3","FAI43","1.13321"
"trail_3","SourceSheet","data4"
"trail_3","FAI1",NA
"trail_3","FAI2",NA
"trail_3","FAI4",NA
"trail_3","FAI5",NA
"trail_3","startTime","1899-12-31 00:03:39"
"trail_3","bin","29"
"trail_3","fixture1","#103"
"trail_3","fixture","#113"
"trail_3","FAI3_1","0.05342"
"trail_3","FAI3_2","0.06347"
"trail_3","FAI3_3","0.06148"
"trail_3","FAI3_4","0.06837"
"trail_3","FAI3_5","0.0698"
"trail_3","FAI3_6","0.06779"
"trail_3","FAI7","0.12537"
"trail_3","FAI44","0.02786"
"trail_3","FAI45","0.0487"
"trail_3","FAI72_T3A","0.05381"
"trail_3","FAI72_T3B","0.09532"
"trail_3","FAI72_T4A","0.05763"
"trail_3","FAI72_T4B","0.08781"
"trail_3","FAI72_T9A","0.06588"
"trail_3","FAI72_T9B","0.06125"
"trail_3","FAI73_T12","0.13735"
"trail_3","FAI73_T1","0.15359"
"trail_3","FAI73_T2A","0.16568"
"trail_3","FAI73_T2B","0.15688"
"trail_3","FAI73_T5A","0.16043"
"trail_3","FAI73_T5B","0.1961"
"trail_3","FAI73_T6","0.14065"
"trail_3","FAI73_T7A","0.1392"
"trail_3","FAI73_T7B","0.14285"
"trail_3","FAI73_T7C","0.16356"
"trail_3","FAI73_T10A","0.16612"
"trail_3","FAI73_T10B","0.17151"
"trail_3","FAI73_T11","0.14939"
"trail_3","FAI72DOE_1","8.0199999999999994E-2"
"trail_3","FAI72DOE_2","0.08033"
"trail_3","FAI72DOE_3","0.07622"
"trail_3","FAI73DOE_1","0.14518"
"trail_3","FAI73DOE_2","0.19305"
"trail_3","FAI73DOE_3","0.15672"
"trail_3","FAI73DOE_4","0.16323"
"trail_3","FAI73DOE_5","0.19238"
"trail_3","FAI73DOE_6","0.15909"
"trail_3","FAI73DOE_7","0.15355"
"trail_3","FAI73DOE_8","0.17871"
"trail_3","FAI73DOE_9","0.17482"
"trail_3","FAI73DOE_10","0.18868"
"trail_3","FAI73DOE_11","0.19833"
"trail_3","FAI73DOE_12","0.17064"
"trail_3","FAI16","40.4149"
"trail_3","FAI17","33.99872"
"trail_3","FAI19","23.1618"
"trail_3","FAI21","20.57861"
"trail_3","FAI22","12.38517"
"trail_3","FAI23","0.42018"
"trail_3","FAI24","4.48959"
"trail_3","FAI25","121.30885"
"trail_3","FAI26","115.35993"
"trail_3","FAI27","113.55589"
"trail_3","FAI28","111.06142"
"trail_3","FAI30","2.69804"
"trail_3","FAI31","0.68204"
"trail_3","FAI33","84.15967"
"trail_3","FAI34","80.52885"
"trail_3","FAI35","71.1917"
"trail_3","FAI36","62.40343"
"trail_3","FAI37","56.29156"
"trail_3","FAI38","3.9149"
"trail_3","FAI39","1.28118"
"trail_3","FAI40","42.92943"
"trail_3","FAI41","4.21554"
"trail_3","FAI42","13.884"
"trail_3","FAI10_1","18.06946"
"trail_3","FAI10_2","18.05712"
"trail_3","FAI10_3","18.05591"
"trail_3","FAI11_1","3.0146"
"trail_3","FAI11_2","2.98159"
"trail_3","FAI11_3","2.93124"
"trail_3","FAI12","29.42315"
"trail_3","FAI13","15.03683"
"trail_3","FAI14","13.95314"
"trail_3","FAI15","43.35432"
"trail_3","FAI18","25.00406"
"trail_3","FAI20","22.20828"
"trail_3","FAI29","109.15503"
"trail_3","FAI32","85.84889"
"trail_3","FAI47","5.73465"
"trail_3","FAI48","17.63485"
"trail_3","FAI49","92.56033"
"trail_3","FAI50","115.23449"
"trail_3","FAI51","107.63338"
"trail_3","FAI52","81.4149"
"trail_3","FAI53","76.96048"
"trail_3","FAI54","68.41471"
"trail_3","FAI55_1","15.76763"
"trail_3","FAI55_2","15.78193"
"trail_3","FAI56","122.79796"
"trail_3","FAI57","116.98734"
"trail_3","FAI58","42.1429"
"trail_3","FAI59","43.3576"
"trail_3","FAI61","115.93152"
"trail_3","FAI62","109.16457"
"trail_3","FAI63","28.45924"
"trail_3","FAI64","45.15343"
"trail_3","FAI65","44.57113"
"trail_3","FAI66","41.22825"
"trail_3","FAI67","78.76154"
"trail_3","FAI68","77.04976"
"trail_3","FAI69","72.8022"
"trail_3","FAI70","44.57164"
"trail_3","FAI71","2.40553"
"trail_3","FAI43","1.05255"
"trail_3","SourceSheet","data4"
"trail_3","FAI1",NA
"trail_3","FAI2",NA
"trail_3","FAI4",NA
"trail_3","FAI5",NA
"trail_3","startTime","1899-12-31 00:03:35"
"trail_3","bin","30"
"trail_3","fixture1","#104"
"trail_3","fixture","#114"
"trail_3","FAI3_1","0.05916"
"trail_3","FAI3_2","0.05743"
"trail_3","FAI3_3","0.05735"
"trail_3","FAI3_4","0.04988"
"trail_3","FAI3_5","0.04971"
"trail_3","FAI3_6","0.0519"
"trail_3","FAI7","0.2295"
"trail_3","FAI44","0.00729"
"trail_3","FAI45","0.06607"
"trail_3","FAI72_T3A","0.01591"
"trail_3","FAI72_T3B","0.01136"
"trail_3","FAI72_T4A","0.02088"
"trail_3","FAI72_T4B","0.00587"
"trail_3","FAI72_T9A","0.02192"
"trail_3","FAI72_T9B","0.00335"
"trail_3","FAI73_T12","0.1376"
"trail_3","FAI73_T1","0.081"
"trail_3","FAI73_T2A","0.13259"
"trail_3","FAI73_T2B","0.06685"
"trail_3","FAI73_T5A","0.13263"
"trail_3","FAI73_T5B","0.18546"
"trail_3","FAI73_T6","0.13713"
"trail_3","FAI73_T7A","0.14989"
"trail_3","FAI73_T7B","0.10682"
"trail_3","FAI73_T7C","0.11522"
"trail_3","FAI73_T10A","0.15713"
"trail_3","FAI73_T10B","0.13513"
"trail_3","FAI73_T11","0.14688"
"trail_3","FAI72DOE_1","5.7290000000000001E-2"
"trail_3","FAI72DOE_2","0.0581"
"trail_3","FAI72DOE_3","0.053"
"trail_3","FAI73DOE_1","0.16133"
"trail_3","FAI73DOE_2","0.2404"
"trail_3","FAI73DOE_3","0.13692"
"trail_3","FAI73DOE_4","0.14758"
"trail_3","FAI73DOE_5","0.14809"
"trail_3","FAI73DOE_6","0.16124"
"trail_3","FAI73DOE_7","0.14612"
"trail_3","FAI73DOE_8","0.16215"
"trail_3","FAI73DOE_9","0.16906"
"trail_3","FAI73DOE_10","0.19873"
"trail_3","FAI73DOE_11","0.18513"
"trail_3","FAI73DOE_12","0.17935"
"trail_3","FAI16","40.48468"
"trail_3","FAI17","33.43952"
"trail_3","FAI19","22.68167"
"trail_3","FAI21","20.65151"
"trail_3","FAI22","12.53371"
"trail_3","FAI23","0.39557"
"trail_3","FAI24","4.46284"
"trail_3","FAI25","121.66281"
"trail_3","FAI26","115.39149"
"trail_3","FAI27","113.54914"
"trail_3","FAI28","110.52625"
"trail_3","FAI30","2.67687"
"trail_3","FAI31","0.64573"
"trail_3","FAI33","84.14737"
"trail_3","FAI34","80.50869"
"trail_3","FAI35","71.1687"
"trail_3","FAI36","62.42498"
"trail_3","FAI37","56.28038"
"trail_3","FAI38","3.74685"
"trail_3","FAI39","1.10786"
"trail_3","FAI40","42.94515"
"trail_3","FAI41","4.23688"
"trail_3","FAI42","13.8693"
"trail_3","FAI10_1","18.06711"
"trail_3","FAI10_2","18.05919"
"trail_3","FAI10_3","18.05936"
"trail_3","FAI11_1","3.01577"
"trail_3","FAI11_2","2.98136"
"trail_3","FAI11_3","2.97586"
"trail_3","FAI12","29.43054"
"trail_3","FAI13","15.04156"
"trail_3","FAI14","13.97466"
"trail_3","FAI15","43.37158"
"trail_3","FAI18","25.01773"
"trail_3","FAI20","22.21752"
"trail_3","FAI29","109.14702"
"trail_3","FAI32","85.84334"
"trail_3","FAI47","5.73455"
"trail_3","FAI48","17.64545"
"trail_3","FAI49","92.55557"
"trail_3","FAI50","115.20546"
"trail_3","FAI51","107.63425"
"trail_3","FAI52","81.4121"
"trail_3","FAI53","76.95645"
"trail_3","FAI54","68.41748"
"trail_3","FAI55_1","15.75786"
"trail_3","FAI55_2","15.77417"
"trail_3","FAI56","122.78759"
"trail_3","FAI57","116.95492"
"trail_3","FAI58","42.1553"
"trail_3","FAI59","43.3753"
"trail_3","FAI61","115.91679"
"trail_3","FAI62","109.156"
"trail_3","FAI63","28.49531"
"trail_3","FAI64","45.15987"
"trail_3","FAI65","44.57785"
"trail_3","FAI66","41.25819"
"trail_3","FAI67","78.7267"
"trail_3","FAI68","77.00683"
"trail_3","FAI69","72.76661"
"trail_3","FAI70","44.58083"
"trail_3","FAI71","2.40177"
"trail_3","FAI43","1.12013"
"trail_3","SourceSheet","data4"
"trail_3","FAI1",NA
"trail_3","FAI2",NA
"trail_3","FAI4",NA
"trail_3","FAI5",NA
"trail_3","startTime","1899-12-31 00:04:01.3"
"trail_3","bin","31"
"trail_3","fixture1","#103"
"trail_3","fixture","#113"
"trail_3","FAI3_1","0.06876"
"trail_3","FAI3_2","0.0692"
"trail_3","FAI3_3","0.06841"
"trail_3","FAI3_4","0.06745"
"trail_3","FAI3_5","0.06864"
"trail_3","FAI3_6","0.07352"
"trail_3","FAI7","0.13004"
"trail_3","FAI44","0.03058"
"trail_3","FAI45","0.07476"
"trail_3","FAI72_T3A","0.05597"
"trail_3","FAI72_T3B","0.09333"
"trail_3","FAI72_T4A","0.06233"
"trail_3","FAI72_T4B","0.08823"
"trail_3","FAI72_T9A","0.06679"
"trail_3","FAI72_T9B","0.06261"
"trail_3","FAI73_T12","0.13496"
"trail_3","FAI73_T1","0.15677"
"trail_3","FAI73_T2A","0.16532"
"trail_3","FAI73_T2B","0.16106"
"trail_3","FAI73_T5A","0.1497"
"trail_3","FAI73_T5B","0.21079"
"trail_3","FAI73_T6","0.13565"
"trail_3","FAI73_T7A","0.14216"
"trail_3","FAI73_T7B","0.14492"
"trail_3","FAI73_T7C","0.16596"
"trail_3","FAI73_T10A","0.16475"
"trail_3","FAI73_T10B","0.17309"
"trail_3","FAI73_T11","0.1423"
"trail_3","FAI72DOE_1","9.2880000000000004E-2"
"trail_3","FAI72DOE_2","0.07972"
"trail_3","FAI72DOE_3","0.07312"
"trail_3","FAI73DOE_1","0.15081"
"trail_3","FAI73DOE_2","0.19431"
"trail_3","FAI73DOE_3","0.17055"
"trail_3","FAI73DOE_4","0.15617"
"trail_3","FAI73DOE_5","0.18209"
"trail_3","FAI73DOE_6","0.15803"
"trail_3","FAI73DOE_7","0.1491"
"trail_3","FAI73DOE_8","0.16611"
"trail_3","FAI73DOE_9","0.17158"
"trail_3","FAI73DOE_10","0.20405"
"trail_3","FAI73DOE_11","0.2053"
"trail_3","FAI73DOE_12","0.1651"
"trail_3","FAI16","40.42374"
"trail_3","FAI17","33.35384"
"trail_3","FAI19","23.23426"
"trail_3","FAI21","20.57559"
"trail_3","FAI22","12.16964"
"trail_3","FAI23","0.42899"
"trail_3","FAI24","4.49259"
"trail_3","FAI25","121.68516"
"trail_3","FAI26","115.36364"
"trail_3","FAI27","113.55166"
"trail_3","FAI28","111.05238"
"trail_3","FAI30","2.73354"
"trail_3","FAI31","0.67513"
"trail_3","FAI33","84.15687"
"trail_3","FAI34","80.51882"
"trail_3","FAI35","71.19236"
"trail_3","FAI36","62.38537"
"trail_3","FAI37","56.27458"
"trail_3","FAI38","3.20159"
"trail_3","FAI39","0.93294"
"trail_3","FAI40","43.02838"
"trail_3","FAI41","4.23813"
"trail_3","FAI42","13.87502"
"trail_3","FAI10_1","18.06697"
"trail_3","FAI10_2","18.05717"
"trail_3","FAI10_3","18.05909"
"trail_3","FAI11_1","3.01149"
"trail_3","FAI11_2","2.97972"
"trail_3","FAI11_3","2.9592"
"trail_3","FAI12","29.43116"
"trail_3","FAI13","15.04501"
"trail_3","FAI14","13.97433"
"trail_3","FAI15","43.36066"
"trail_3","FAI18","25.00277"
"trail_3","FAI20","22.20546"
"trail_3","FAI29","109.15614"
"trail_3","FAI32","85.84891"
"trail_3","FAI47","5.73059"
"trail_3","FAI48","17.63333"
"trail_3","FAI49","92.55798"
"trail_3","FAI50","115.20774"
"trail_3","FAI51","107.63018"
"trail_3","FAI52","81.40556"
"trail_3","FAI53","76.95114"
"trail_3","FAI54","68.41651"
"trail_3","FAI55_1","15.77776"
"trail_3","FAI55_2","15.78785"
"trail_3","FAI56","122.79868"
"trail_3","FAI57","116.96023"
"trail_3","FAI58","42.14076"
"trail_3","FAI59","43.36433"
"trail_3","FAI61","115.93087"
"trail_3","FAI62","109.16463"
"trail_3","FAI63","28.4722"
"trail_3","FAI64","45.15266"
"trail_3","FAI65","44.57814"
"trail_3","FAI66","41.23692"
"trail_3","FAI67","78.7353"
"trail_3","FAI68","77.02893"
"trail_3","FAI69","72.77714"
"trail_3","FAI70","44.57841"
"trail_3","FAI71","2.4109"
"trail_3","FAI43","1.06801"
"trail_3","SourceSheet","data4"
"trail_3","FAI1",NA
"trail_3","FAI2",NA
"trail_3","FAI4",NA
"trail_3","FAI5",NA
"trail_3","startTime","1899-12-31 00:03:57.2"
"trail_3","bin","32"
"trail_3","fixture1","#104"
"trail_3","fixture","#114"
"trail_4","FAI3_1","0.05808"
"trail_4","FAI3_2","0.05751"
"trail_4","FAI3_3","0.05643"
"trail_4","FAI3_4","0.04822"
"trail_4","FAI3_5","0.04888"
"trail_4","FAI3_6","0.05342"
"trail_4","FAI7","0.14143"
"trail_4","FAI44","0.01326"
"trail_4","FAI45","0.08005"
"trail_4","FAI72_T3A","0.01448"
"trail_4","FAI72_T3B","0.01037"
"trail_4","FAI72_T4A","0.01829"
"trail_4","FAI72_T4B","0.00957"
"trail_4","FAI72_T9A","0.02355"
"trail_4","FAI72_T9B","0.00642"
"trail_4","FAI73_T12","0.11837"
"trail_4","FAI73_T1","0.08091"
"trail_4","FAI73_T2A","0.1255"
"trail_4","FAI73_T2B","0.06715"
"trail_4","FAI73_T5A","0.14184"
"trail_4","FAI73_T5B","0.19248"
"trail_4","FAI73_T6","0.11804"
"trail_4","FAI73_T7A","0.13659"
"trail_4","FAI73_T7B","0.10042"
"trail_4","FAI73_T7C","0.12491"
"trail_4","FAI73_T10A","0.14734"
"trail_4","FAI73_T10B","0.11084"
"trail_4","FAI73_T11","0.13075"
"trail_4","FAI72DOE_1","5.756E-2"
"trail_4","FAI72DOE_2","0.06327"
"trail_4","FAI72DOE_3","0.0563"
"trail_4","FAI73DOE_1","0.16499"
"trail_4","FAI73DOE_2","0.23843"
"trail_4","FAI73DOE_3","0.13418"
"trail_4","FAI73DOE_4","0.15328"
"trail_4","FAI73DOE_5","0.14685"
"trail_4","FAI73DOE_6","0.15698"
"trail_4","FAI73DOE_7","0.14076"
"trail_4","FAI73DOE_8","0.16257"
"trail_4","FAI73DOE_9","0.15909"
"trail_4","FAI73DOE_10","0.20394"
"trail_4","FAI73DOE_11","0.20164"
"trail_4","FAI73DOE_12","0.17837"
"trail_4","FAI16","40.43167"
"trail_4","FAI17","34.01595"
"trail_4","FAI19","23.14907"
"trail_4","FAI21","20.62927"
"trail_4","FAI22","12.52207"
"trail_4","FAI23","0.41249"
"trail_4","FAI24","4.486"
"trail_4","FAI25","121.29256"
"trail_4","FAI26","115.34422"
"trail_4","FAI27","113.54962"
"trail_4","FAI28","111.05888"
"trail_4","FAI30","2.69152"
"trail_4","FAI31","0.66584"
"trail_4","FAI33","84.13625"
"trail_4","FAI34","80.50616"
"trail_4","FAI35","71.15569"
"trail_4","FAI36","62.42494"
"trail_4","FAI37","56.2729"
"trail_4","FAI38","3.88639"
"trail_4","FAI39","1.2448"
"trail_4","FAI40","42.75858"
"trail_4","FAI41","4.22624"
"trail_4","FAI42","13.88471"
"trail_4","FAI10_1","18.06827"
"trail_4","FAI10_2","18.05724"
"trail_4","FAI10_3","18.05345"
"trail_4","FAI11_1","3.01278"
"trail_4","FAI11_2","2.98106"
"trail_4","FAI11_3","2.96675"
"trail_4","FAI12","29.43817"
"trail_4","FAI13","15.04296"
"trail_4","FAI14","13.97078"
"trail_4","FAI15","43.37187"
"trail_4","FAI18","25.01551"
"trail_4","FAI20","22.21768"
"trail_4","FAI29","109.15135"
"trail_4","FAI32","85.84889"
"trail_4","FAI47","5.73331"
"trail_4","FAI48","17.64535"
"trail_4","FAI49","92.5606"
"trail_4","FAI50","115.20419"
"trail_4","FAI51","107.63751"
"trail_4","FAI52","81.41389"
"trail_4","FAI53","76.95852"
"trail_4","FAI54","68.41984"
"trail_4","FAI55_1","15.75906"
"trail_4","FAI55_2","15.77633"
"trail_4","FAI56","122.78924"
"trail_4","FAI57","116.95435"
"trail_4","FAI58","42.15374"
"trail_4","FAI59","43.37558"
"trail_4","FAI61","115.92481"
"trail_4","FAI62","109.16213"
"trail_4","FAI63","28.48302"
"trail_4","FAI64","45.16301"
"trail_4","FAI65","44.58482"
"trail_4","FAI66","41.25261"
"trail_4","FAI67","78.72806"
"trail_4","FAI68","77.01259"
"trail_4","FAI69","72.76574"
"trail_4","FAI70","44.58547"
"trail_4","FAI71","2.40067"
"trail_4","FAI43","1.10402"
"trail_4","SourceSheet","data4"
"trail_4","FAI1",NA
"trail_4","FAI2",NA
"trail_4","FAI4",NA
"trail_4","FAI5",NA
"trail_4","startTime","1899-12-31 00:04:29.7"
"trail_4","bin","17"
"trail_4","fixture1","#103"
"trail_4","fixture","#113"
"trail_4","FAI3_1","0.05657"
"trail_4","FAI3_2","0.06224"
"trail_4","FAI3_3","0.0601"
"trail_4","FAI3_4","0.07197"
"trail_4","FAI3_5","0.07315"
"trail_4","FAI3_6","0.07292"
"trail_4","FAI7","0.09842"
"trail_4","FAI44","0.02384"
"trail_4","FAI45","0.07062"
"trail_4","FAI72_T3A","0.05175"
"trail_4","FAI72_T3B","0.09162"
"trail_4","FAI72_T4A","0.06241"
"trail_4","FAI72_T4B","0.0891"
"trail_4","FAI72_T9A","0.06934"
"trail_4","FAI72_T9B","0.06718"
"trail_4","FAI73_T12","0.14295"
"trail_4","FAI73_T1","0.15013"
"trail_4","FAI73_T2A","0.16822"
"trail_4","FAI73_T2B","0.15409"
"trail_4","FAI73_T5A","0.162"
"trail_4","FAI73_T5B","0.21511"
"trail_4","FAI73_T6","0.13766"
"trail_4","FAI73_T7A","0.13104"
"trail_4","FAI73_T7B","0.13835"
"trail_4","FAI73_T7C","0.16303"
"trail_4","FAI73_T10A","0.16167"
"trail_4","FAI73_T10B","0.17249"
"trail_4","FAI73_T11","0.13871"
"trail_4","FAI72DOE_1","7.7899999999999997E-2"
"trail_4","FAI72DOE_2","0.07464"
"trail_4","FAI72DOE_3","0.07762"
"trail_4","FAI73DOE_1","0.15557"
"trail_4","FAI73DOE_2","0.18399"
"trail_4","FAI73DOE_3","0.15414"
"trail_4","FAI73DOE_4","0.16118"
"trail_4","FAI73DOE_5","0.19218"
"trail_4","FAI73DOE_6","0.15345"
"trail_4","FAI73DOE_7","0.14938"
"trail_4","FAI73DOE_8","0.17225"
"trail_4","FAI73DOE_9","0.13786"
"trail_4","FAI73DOE_10","0.17232"
"trail_4","FAI73DOE_11","0.20775"
"trail_4","FAI73DOE_12","0.1673"
"trail_4","FAI16","40.39023"
"trail_4","FAI17","33.87403"
"trail_4","FAI19","23.12527"
"trail_4","FAI21","20.54424"
"trail_4","FAI22","12.50044"
"trail_4","FAI23","0.45378"
"trail_4","FAI24","4.52057"
"trail_4","FAI25","121.29167"
"trail_4","FAI26","115.33713"
"trail_4","FAI27","113.54625"
"trail_4","FAI28","111.05222"
"trail_4","FAI30","2.71909"
"trail_4","FAI31","0.69428"
"trail_4","FAI33","84.1338"
"trail_4","FAI34","80.50738"
"trail_4","FAI35","71.15943"
"trail_4","FAI36","62.41581"
"trail_4","FAI37","56.26165"
"trail_4","FAI38","3.88816"
"trail_4","FAI39","1.10373"
"trail_4","FAI40","42.75045"
"trail_4","FAI41","4.20585"
"trail_4","FAI42","13.90597"
"trail_4","FAI10_1","18.06775"
"trail_4","FAI10_2","18.05858"
"trail_4","FAI10_3","18.05999"
"trail_4","FAI11_1","3.01268"
"trail_4","FAI11_2","2.97444"
"trail_4","FAI11_3","2.95576"
"trail_4","FAI12","29.43473"
"trail_4","FAI13","15.04482"
"trail_4","FAI14","13.96776"
"trail_4","FAI15","43.40411"
"trail_4","FAI18","25.01664"
"trail_4","FAI20","22.21807"
"trail_4","FAI29","109.15085"
"trail_4","FAI32","85.8421"
"trail_4","FAI47","5.73397"
"trail_4","FAI48","17.64351"
"trail_4","FAI49","92.55708"
"trail_4","FAI50","115.21822"
"trail_4","FAI51","107.64065"
"trail_4","FAI52","81.41376"
"trail_4","FAI53","76.95471"
"trail_4","FAI54","68.4186"
"trail_4","FAI55_1","15.76138"
"trail_4","FAI55_2","15.77848"
"trail_4","FAI56","122.79164"
"trail_4","FAI57","116.96079"
"trail_4","FAI58","42.17051"
"trail_4","FAI59","43.4074"
"trail_4","FAI61","115.92924"
"trail_4","FAI62","109.15926"
"trail_4","FAI63","28.44424"
"trail_4","FAI64","45.16081"
"trail_4","FAI65","44.57845"
"trail_4","FAI66","41.21621"
"trail_4","FAI67","78.73762"
"trail_4","FAI68","77.02808"
"trail_4","FAI69","72.77864"
"trail_4","FAI70","44.57988"
"trail_4","FAI71","2.40585"
"trail_4","FAI43","1.02947"
"trail_4","SourceSheet","data4"
"trail_4","FAI1",NA
"trail_4","FAI2",NA
"trail_4","FAI4",NA
"trail_4","FAI5",NA
"trail_4","startTime","1899-12-31 00:04:25.8"
"trail_4","bin","18"
"trail_4","fixture1","#104"
"trail_4","fixture","#114"
"trail_4","FAI3_1","0.05146"
"trail_4","FAI3_2","0.05787"
"trail_4","FAI3_3","0.05668"
"trail_4","FAI3_4","0.04932"
"trail_4","FAI3_5","0.05172"
"trail_4","FAI3_6","0.05211"
"trail_4","FAI7","0.12806"
"trail_4","FAI44","0.01174"
"trail_4","FAI45","0.05925"
"trail_4","FAI72_T3A","0.01965"
"trail_4","FAI72_T3B","0.00832"
"trail_4","FAI72_T4A","0.01694"
"trail_4","FAI72_T4B","0.00691"
"trail_4","FAI72_T9A","0.02086"
"trail_4","FAI72_T9B","0.00836"
"trail_4","FAI73_T12","0.13394"
"trail_4","FAI73_T1","0.07795"
"trail_4","FAI73_T2A","0.10848"
"trail_4","FAI73_T2B","0.06884"
"trail_4","FAI73_T5A","0.14485"
"trail_4","FAI73_T5B","0.16889"
"trail_4","FAI73_T6","0.12371"
"trail_4","FAI73_T7A","0.13082"
"trail_4","FAI73_T7B","0.09486"
"trail_4","FAI73_T7C","0.12305"
"trail_4","FAI73_T10A","0.15249"
"trail_4","FAI73_T10B","0.10715"
"trail_4","FAI73_T11","0.12705"
"trail_4","FAI72DOE_1","2.6579999999999999E-2"
"trail_4","FAI72DOE_2","0.05861"
"trail_4","FAI72DOE_3","0.05463"
"trail_4","FAI73DOE_1","0.15922"
"trail_4","FAI73DOE_2","0.22347"
"trail_4","FAI73DOE_3","0.12575"
"trail_4","FAI73DOE_4","0.15259"
"trail_4","FAI73DOE_5","0.15925"
"trail_4","FAI73DOE_6","0.16255"
"trail_4","FAI73DOE_7","0.15125"
"trail_4","FAI73DOE_8","0.16372"
"trail_4","FAI73DOE_9","0.1538"
"trail_4","FAI73DOE_10","0.17482"
"trail_4","FAI73DOE_11","0.18671"
"trail_4","FAI73DOE_12","0.16764"
"trail_4","FAI16","40.40164"
"trail_4","FAI17","34.00681"
"trail_4","FAI19","23.13333"
"trail_4","FAI21","20.62244"
"trail_4","FAI22","12.52985"
"trail_4","FAI23","0.43079"
"trail_4","FAI24","4.49586"
"trail_4","FAI25","121.27984"
"trail_4","FAI26","115.33721"
"trail_4","FAI27","113.53992"
"trail_4","FAI28","111.05234"
"trail_4","FAI30","2.70565"
"trail_4","FAI31","0.67604"
"trail_4","FAI33","84.13396"
"trail_4","FAI34","80.51022"
"trail_4","FAI35","71.15788"
"trail_4","FAI36","62.42167"
"trail_4","FAI37","56.26881"
"trail_4","FAI38","3.88209"
"trail_4","FAI39","1.12266"
"trail_4","FAI40","42.76699"
"trail_4","FAI41","4.22898"
"trail_4","FAI42","13.88506"
"trail_4","FAI10_1","18.06512"
"trail_4","FAI10_2","18.05647"
"trail_4","FAI10_3","18.05303"
"trail_4","FAI11_1","3.01155"
"trail_4","FAI11_2","2.98147"
"trail_4","FAI11_3","2.96444"
"trail_4","FAI12","29.43044"
"trail_4","FAI13","15.03859"
"trail_4","FAI14","13.9635"
"trail_4","FAI15","43.3907"
"trail_4","FAI18","25.02105"
"trail_4","FAI20","22.22255"
"trail_4","FAI29","109.15401"
"trail_4","FAI32","85.84874"
"trail_4","FAI47","5.73428"
"trail_4","FAI48","17.64997"
"trail_4","FAI49","92.56255"
"trail_4","FAI50","115.20337"
"trail_4","FAI51","107.64458"
"trail_4","FAI52","81.41673"
"trail_4","FAI53","76.95803"
"trail_4","FAI54","68.42685"
"trail_4","FAI55_1","15.75461"
"trail_4","FAI55_2","15.76977"
"trail_4","FAI56","122.79316"
"trail_4","FAI57","116.95767"
"trail_4","FAI58","42.1628"
"trail_4","FAI59","43.39501"
"trail_4","FAI61","115.93017"
"trail_4","FAI62","109.16385"
"trail_4","FAI63","28.46567"
"trail_4","FAI64","45.16815"
"trail_4","FAI65","44.58689"
"trail_4","FAI66","41.23709"
"trail_4","FAI67","78.73628"
"trail_4","FAI68","77.023"
"trail_4","FAI69","72.77616"
"trail_4","FAI70","44.58649"
"trail_4","FAI71","2.39525"
"trail_4","FAI43","1.05775"
"trail_4","SourceSheet","data4"
"trail_4","FAI1",NA
"trail_4","FAI2",NA
"trail_4","FAI4",NA
"trail_4","FAI5",NA
"trail_4","startTime","1899-12-31 00:04:48.1"
"trail_4","bin","19"
"trail_4","fixture1","#103"
"trail_4","fixture","#113"
"trail_4","FAI3_1","0.05385"
"trail_4","FAI3_2","0.06459"
"trail_4","FAI3_3","0.06491"
"trail_4","FAI3_4","0.07013"
"trail_4","FAI3_5","0.06903"
"trail_4","FAI3_6","0.06751"
"trail_4","FAI7","0.10984"
"trail_4","FAI44","0.02914"
"trail_4","FAI45","0.05368"
